Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,adf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type2, id0x03,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x4,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type3, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x2,affinity0xf,level0x4,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type4, id0xFF,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x2,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,hdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type5, id0x03,spb resource foun,id0x7,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x3,affinity0xf,level0x3,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x8,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x3,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0xFF,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class3,type1, id0x03,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0xFF,vector0x52,info,ERROR_LVL
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class4,type1, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0xFF,affinity0xf,level0x5,vector0x52,info,ERROR_INT
Init,osmain,driverentry_start,created ,fdy,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class5,type1, id0xFF,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class6,type1, id0x03,spb resource foun,id0x7,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x8,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0xFA,affinity0xf,level0x5,vector0x52,info,ERROR_INT
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0xFF,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,tar,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0xFF,vector0x52,info,ERROR_LVL
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type2, id0x03,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type3, id0x03,spb resource foun,id0x7,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,zip,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type4, id0x03,spb resource foun,id0x8,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type5, id0x03,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0xFB,affinity0xf,level0x5,vector0x52,info,ERROR_INT
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class3,type1, id0x03,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class4,type1, id0x03,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x4,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class5,type1, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x2,affinity0xf,level0x4,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,dta,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class6,type1, id0xFF,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x2,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class7,type1, id0x03,spb resource foun,id0x7,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x3,affinity0xf,level0x3,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x8,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x3,affinity0xf,level0x5,vector0x52,info,SUCCESS
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0xFF,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type2, id0x03,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0xFF,vector0x52,info,ERROR_LVL
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type3, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0xFF,affinity0xf,level0x5,vector0x52,info,ERROR_INT
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type4, id0xFF,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type5, id0x03,spb resource foun,id0x7,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x8,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0xFF,affinity0xf,level0x5,vector0x52,info,ERROR_INT
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x3,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,error,ERROR
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0xFF,spb resource foun,id0x4,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,ERROR_RES
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class2,type1, id0x03,spb resource foun,id0x5,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0xFF,vector0x52,info,ERROR_LVL
Init,osmain,driverentry_start,created ,wdf,driverentry_exit,ondeviceadd,establish,device_name,create the device,create queue,create a symbolic link,hwcodecenableidle,osmain,hwcodecenableidle start,hwcodecenableidle exit,ondeviceadd exit,onpreparehardware,osmain,onpreparehardware start,dwmajorversion10,dwminorversion0,info,handlehwcodecresources,osmain,handlehwcodecresources start,processing list ,connection resource,idx0x0,class3,type1, id0x03,spb resource foun,id0x6,handleinterruptresource,osmain,handleinterruptresource start,interrupt resource,idx0x1,affinity0xf,level0x5,vector0x52,info,SUCCESS
